payment_id,order_id,payment_date,payment_amount,payment_method,payment_status
ba871e73-3470-4f85-b55e-a1b937bd625c,e7178026-ee41-45e5-a0a3-2277aff61b7d,2021-03-08,499.64,bank transfer,failed
94d3c2ee-0e49-46ad-9c89-f6cf28caffc6,9e632be8-5dfe-4d32-a345-cffc03abb05d,2023-09-11,473.71,credit card,completed
bc1c0266-50d6-4d2f-8880-174a79ee1ae3,080adc08-f185-46b1-9fd9-955f8c74cf5e,2020-06-27,169.86,paypal,completed
0f645bd1-773b-4e6a-b768-f9cd1190b333,d9bf7a0b-5152-4682-b313-0e8a87b5dde6,2024-03-04,426.41,paypal,failed
7eb18c46-a627-445c-85a7-62297aab5ab2,4c433865-7a7b-482f-81a5-cf5959314077,2023-02-12,260.06,paypal,failed
ebddcf52-3639-489b-8874-6278eb0ff239,a3f29b99-0b4b-459d-a6d6-0c27906d9bd5,2021-02-20,379.53,paypal,pending
d2387193-733a-4e7e-b114-060fee6a7bc6,6c5b7095-4058-40fd-9222-0ac7d2b452bc,2024-01-25,146.94,credit card,failed
757ab5c4-2217-47cf-98fa-3ba546084c86,b6b6c0be-7730-4842-a86a-58671e5636b4,2020-04-21,206.86,credit card,failed
542e53ef-1da7-42a7-bf6a-b814a62449ab,c5786e02-e9fd-48dd-833d-685b3eaa058c,2022-05-30,418.38,credit card,pending
04c2586b-f900-46b0-bcde-c7359b0d0e72,ba00bf9b-9a60-460c-b821-006590ddaf14,2024-09-04,235.2,credit card,completed
925a84f9-9eff-4847-96d0-09c23a7943ca,54798d63-2a13-4bc9-9f69-7641472555a9,2025-04-19,422.96,bank transfer,completed
15e94dd5-f4a7-465b-8c63-a21f1b1f68e7,523fb3c3-2d38-42c1-94b8-fa96ead36d7d,2022-02-24,185.5,credit card,pending
32f5a5ca-9dc5-4b3b-8806-364c69bb671e,d7c413a6-b1fd-44a0-bea4-130e371c8926,2024-01-04,269.84,credit card,completed
401ab67c-0e13-4c94-8fe7-6aca499dc5f2,f77377de-c17a-4b44-9edc-4737f06f5702,2021-03-19,205.72,bank transfer,failed
744d1d9d-b367-4405-92a3-b328b82a23bb,987a608d-f736-4a2a-8aeb-34e09172eae7,2024-08-29,109.45,bank transfer,completed
a49a3281-ce72-454d-b96c-6bce513c0c64,a602b3cc-b3ca-4eb9-9c1b-6456decbfc0b,2020-06-04,195.32,credit card,pending
7bce92e5-2535-49d6-a74f-849ffcdb68f0,7c231406-8afa-4bf8-a5a7-3f767f0baaac,2021-09-19,371.09,credit card,pending
f29337e9-ecf2-4891-bb35-9218a80ad0c8,1782ee9a-63da-4518-ac09-2107e13e186f,2023-04-17,418.18,credit card,pending
42188b1b-7af2-43a8-8013-baab65409b26,ecb827c7-1480-4aad-accd-33bb84d470c9,2023-12-18,160.32,paypal,pending
8cb56193-4985-40dc-b22a-1c612363ace6,bfb57de9-73b0-43e6-90a6-9a3b99c2e40a,2022-03-21,34.76,paypal,pending
df28665c-9dd8-436f-92e6-ee2016be6a0d,4d846734-410e-44dc-b799-8b2141d3c7c2,2020-12-17,162.55,bank transfer,pending
d0604c9f-1169-468e-b268-f3ab8ae8564f,2ee09bb9-a6c3-4e28-b1e1-22f8ec3556f6,2024-07-04,160.55,paypal,failed
07a8c0c9-1fc5-406d-b86b-64bb4bd01da1,462fbc99-bdb9-4908-a777-8c275caec8ed,2020-04-08,8.43,paypal,failed
29b0e979-f1e0-4f02-8578-86c74a68712e,3a9810c9-d9a1-4a6b-a355-bdba5749042e,2023-12-14,83.83,credit card,completed
68e5b8a7-53a4-4f83-ae66-37328f3e884d,d8608de2-f7b0-48d3-8510-9c9293e155a2,2022-04-11,331.68,credit card,pending
0db91148-4b60-4158-bb84-173bb5a04055,0bb42ff1-a62f-4710-8531-b4804d9414da,2021-09-05,35.85,paypal,failed
fce35743-9163-4bea-aae9-c15fe01ce2df,621ca640-5f79-4e00-89a1-9462522e5bbf,2025-02-02,451.77,bank transfer,completed
7f1f7a43-1ca5-4df9-96e6-ed67a967cceb,879f1b8e-fb6f-4a96-ae1b-9b90a679ec8e,2024-10-21,492.79,bank transfer,failed
5062f499-716c-49e0-a31d-95be6d21524e,24a1e735-15d3-4da3-bbf9-a3393b517dca,2024-02-14,185.43,paypal,completed
d01fd228-1174-4b8d-9b3c-aa308f085461,59b14fd6-790b-455a-bb35-acf47f9a595c,2020-05-22,488.0,paypal,failed
5e1acb7c-e3b7-4232-88e5-70ccd9fa90d0,06de0a65-2c5f-4299-ab08-79d20c02d471,2024-11-29,489.24,bank transfer,failed
1caa9e96-b346-4f30-8244-98583301371b,2616c0cd-89b0-497f-8a0c-fe82d498a19a,2021-05-05,365.14,credit card,failed
4e3bb506-dc82-4c6f-aadf-29fecae428c2,07b257d9-2877-4c2c-b293-7e223f01b2ff,2024-11-29,165.86,credit card,failed
0837816a-c1cc-4b1d-90c5-a7bddc9b76e1,c0d2e161-71c4-462c-8cec-5670356a2323,2022-09-03,477.31,paypal,completed
f7333c9c-3bd4-43f3-8d9c-01370aec44c1,bd495e53-6f0d-4473-aee7-cfb7408f0216,2022-10-17,441.4,credit card,pending
79d87fd0-fa46-45b5-9d97-980ad58260b3,f841c999-8e37-49e3-9be6-cf744d20d103,2020-07-27,379.97,paypal,completed
8586eaf1-0a83-48b9-b5f9-d895ba953431,931eb262-2d93-40b6-a3a1-985a1f659d92,2023-06-14,210.86,paypal,completed
d3bb4b81-cb63-49cc-af71-4fe6c54e4fb0,d33f56ff-a116-407d-8018-1541c77c0eb8,2025-03-14,358.24,paypal,pending
478c18be-cf04-4368-98c1-d5aa25a3ecfc,84d51aad-0d13-4df6-a97c-df60aeed8b38,2023-10-11,412.42,paypal,completed
75bdee9f-db3a-40d9-baa1-bed250aa4827,f50f0e1b-ed8d-4d7c-824e-3637cdbb2d1b,2022-01-15,471.03,bank transfer,pending
7f8b4ecc-50d7-44af-9964-41636802710e,e6acb817-17c5-45b6-9cf5-3104cfdb1d7a,2024-03-10,162.41,bank transfer,completed
ef7b5d6d-1f8a-4bc9-b314-0ceb4dd47ab6,bb3c07ad-3c6a-4cdb-b6db-f00a65558150,2024-12-09,455.54,paypal,completed
319108f4-32f6-4293-a227-1656ea8da46f,42f00083-f815-40c1-94d7-7877d410e573,2021-11-06,123.86,bank transfer,pending
6c7f6a8f-4848-4da3-87f5-b81f6e12db7c,390bee4f-68b0-42e4-873d-e0e9bf4dd926,2024-07-24,56.72,bank transfer,completed
757de187-a5fb-40e2-9969-bed063ba12c8,11563d11-76fa-45af-ab17-ea233dad44bf,2022-07-23,91.0,credit card,completed
a3b237fb-6920-434a-8d4a-3d1ee40980be,335eeec6-cb18-4e26-a8f2-934681eaba40,2020-11-07,334.28,credit card,pending
678ddd7e-2479-48a8-bd56-18ec99a98561,aa9bb564-0074-4360-b63f-ff3bb3511e30,2020-01-30,285.36,paypal,failed
9372778a-2a35-45d4-9683-e73b6b726ba6,8525ff5b-7ded-4742-b27d-6990d2d23338,2020-06-07,244.09,paypal,pending
ee585769-6ae1-4d52-b8db-268c332eb247,ce85b880-2c01-483f-bace-db0b79f96632,2023-09-14,157.89,bank transfer,pending
a7cc0c78-568a-4cd5-a826-5916c4e11a36,8d398250-5285-4dfe-bbdf-75298d5eea0f,2023-01-09,112.53,credit card,completed
dfd93d89-e7c8-4e09-be56-36568e90db43,36da4212-6907-4377-b541-675090ab5cb5,2023-02-20,479.63,paypal,failed
537cd96e-7863-4870-9477-cf3dd63e86c0,780cbad4-4554-4b36-8453-053bb7daf8e9,2020-08-09,116.12,bank transfer,pending
0a33ff45-b620-4c36-a81c-fe818f469593,8ae5ee7c-5cd6-4377-819c-ce66c181d22a,2020-02-02,228.99,bank transfer,failed
a74f3c00-fb71-422e-aedc-729433a85415,b8a75962-3aee-4080-9396-bbd32a1356cd,2024-11-25,252.45,bank transfer,failed
75da57aa-3f51-4457-b3ae-f1c3e1d10037,c067cad1-c39c-43a3-abde-6da3d04ec030,2022-01-01,116.27,credit card,completed
edd19fc8-d25e-448b-9c96-82b6b6829626,c2005812-67e4-4efd-af20-87550a08c91f,2020-06-21,201.81,paypal,completed
0b011ba8-e655-49b7-bb73-fb84d5ca7656,8c7dcbde-9bfa-4b39-b9b4-13f4f5f737ae,2021-02-04,151.39,bank transfer,pending
6ce3c2f4-d336-4c9e-8c2a-281e9ebcac7a,d6843593-e9c2-4702-b06f-90e52244e396,2023-04-22,412.29,bank transfer,failed
d0212959-dc81-40b4-999e-4e8966815497,04ab282c-18bf-41c9-9044-4f7e9ae3505f,2025-02-18,493.0,paypal,failed
e343e520-01ce-4624-91d8-92ec9cc50a24,fc36d7ea-f128-45e6-b147-d96eba853c54,2023-12-12,79.95,paypal,failed
317d0302-d43e-4d95-a372-52b9ed0cf904,5cd219ad-db80-46a4-b49c-cf4adfd1f86d,2020-06-02,302.84,paypal,completed
c8245a19-26c6-469d-8201-4a1021dbc7a3,4546352d-48df-402a-a2b4-3a76732b9126,2023-01-12,388.49,credit card,completed
96ee3046-b266-430f-af02-66e757e0978e,8c8faf49-afdd-4884-ace1-c4130e787841,2022-08-27,446.98,credit card,failed
75ca83d4-a7af-40e5-a75e-b12bfb3d97a0,a08bcb47-e115-4be2-b902-668a6c0f15b2,2022-03-31,60.79,paypal,completed
cfb8dcc2-34a1-443c-b41d-b0b0fe68565a,7d795918-0838-4edc-a6e3-573d4b485b16,2024-12-03,33.38,bank transfer,completed
c6785db4-413c-44b9-873f-c5e0d1ebbcda,7dd71340-bcc2-4796-b217-41124fac5a6d,2022-08-11,118.35,bank transfer,pending
cfd7ef87-586b-4fa8-a7b6-f7d2d823ce77,9e05c3c9-4392-42cb-bc89-553d1196b2c9,2024-09-24,423.17,paypal,completed
3177c179-a548-4c0c-a0bc-682b9a97f82d,6649d564-55d7-4065-9eaa-daea8b5529f3,2020-12-21,329.6,credit card,failed
466c0f7f-3194-4ffd-a2a6-84334dd0dd75,5e04d88c-34cd-405b-97c6-44704cf47a79,2021-05-18,202.82,credit card,completed
f7a3a54c-82d0-45be-b201-1681048c33d3,1a4bd15d-2b59-4f58-ad1f-03be21df3f6c,2023-03-16,259.9,credit card,completed
97e83504-2815-494f-a804-ed918724b8de,31033a4a-f254-454f-ac9b-c9173a5e9316,2023-04-16,205.0,paypal,completed
be8e5f32-821f-4e6c-bbd1-a8144c308b64,3ceba99b-88f5-4552-bd6d-8ff520ee4cee,2024-10-02,297.9,paypal,completed
c0e83a07-e109-4e3c-8c79-da2ec2dccc0c,5c2e64d6-e415-4d29-ba8d-848d2413c1e9,2024-08-24,291.72,paypal,failed
f528ebb9-067a-4cc8-8d0d-117fcfe02a53,a133b9ac-546b-4011-86c1-f4a17c144ea5,2021-03-17,363.04,bank transfer,pending
bf7fb52c-1f9b-4e79-86da-2abd9ff23062,8cc32629-1f7c-4f75-aff1-008017a000dc,2024-12-19,22.92,credit card,pending
e32bc461-3ccf-48a6-9f09-df11dd52456f,7d1b38ec-47ed-4435-8773-61f2095cc7f8,2021-08-20,136.94,credit card,failed
58f75cb2-0748-4dfd-ba53-882173709acb,b54b40c0-d0cd-4634-84c4-28ad2a699f6d,2024-05-22,267.84,credit card,completed
4535946d-3436-4d07-b733-20e969d3b1b2,54a80528-6e34-40d5-9b2e-ff80676af4cb,2022-02-20,312.61,paypal,completed
c1a40bd6-69d4-40b0-ba75-d01ab44dcc06,abc9de84-59f2-4bb1-841f-37762f2994db,2022-06-07,256.97,credit card,completed
3535fea7-07e1-4400-b83a-b64942f6347a,3e204b43-c825-48e8-91e7-79adc46a9ae7,2022-07-13,204.47,paypal,completed
75dc2110-f187-4f2e-9561-f5649a59603d,c4dc4454-da4e-4090-83e6-1d440a827560,2022-08-18,114.24,bank transfer,failed
da98ed72-04e5-4fa8-8d60-525cd43a23f7,a52b591c-bd23-498f-9656-9943e190e622,2023-08-18,43.59,credit card,failed
464749a8-d8e0-4d95-a1d4-3c813c0a4daf,1d4affb0-faaf-4745-8489-d474bfc01468,2025-02-05,483.42,credit card,completed
b10d3c8f-2a9a-4815-8363-faa5fef893e7,c8b84ae9-fba8-44c3-a156-0a98d7a68a7e,2022-09-02,29.79,credit card,completed
d3add22d-3dd7-4084-a2a1-6f652f730825,8e673b51-63f8-4870-bdf9-bcd258175abd,2021-04-29,446.01,bank transfer,completed
2ad71287-7536-40d2-bf31-3430e10fbe2a,3b470e56-6c96-484c-8424-633ec3beb06a,2022-09-16,343.37,credit card,pending
d41b2776-7f19-4b95-98df-f09db4db7181,2e042072-fc5f-4cab-b6d1-9ec5b57798ce,2021-01-03,211.31,bank transfer,pending
974dba12-c51c-42a8-b2ad-08141a1160b8,f4a83590-29e9-4d65-97a0-21f43e83abc1,2023-06-25,471.86,paypal,failed
e821c2ba-08bd-4239-bb08-493c84b6f13a,661fa91f-2f56-4df6-9a24-4994938962ab,2020-01-19,310.76,bank transfer,pending
d7fb3c5e-b796-4094-94d2-c037ca25c292,379f8d13-8f11-4922-8022-3aca6dc26cd1,2020-03-28,331.26,paypal,pending
b4da552e-79d6-4084-8442-69d765c90777,c96e4b16-a613-4470-9bd1-4e55478c1ba6,2021-12-05,179.94,credit card,completed
8ab066a6-203f-4c71-9b19-afae6c587941,1c854559-7fd1-4c91-b977-85b1f97a1093,2020-05-22,267.29,credit card,failed
bc86fb5c-54b1-44a4-97d3-d4fd5e38245c,94e657a7-9e0f-45f7-8e75-5bcfbfe8df69,2022-06-20,442.4,bank transfer,pending
a52a0411-2d68-48d7-a762-89ff085daaec,800ec877-5988-4fcb-bfb6-875670f3551a,2021-07-08,411.41,bank transfer,pending
a89ffac7-e58b-4bd8-9b80-ea9b5c522464,1bead874-59b0-4bd1-af85-1e3d4d41ad17,2020-06-12,152.49,paypal,completed
e9a9dc32-47cb-4074-9148-9aa563924549,fc847e95-5e7d-46a4-a6b5-79989488f86d,2020-07-06,115.0,bank transfer,pending
ad6f450f-8308-45ba-80fc-a208587baab7,18db8c3f-8365-4f0c-9691-05a48dbc720a,2020-12-13,22.27,bank transfer,completed
21baad42-e88d-4081-bcfa-c25af4fa10e8,502606e0-75ef-4c7a-a8ae-cdaaec94ab45,2022-12-05,352.94,credit card,failed
4be25e8c-ebd7-4514-af87-442fd06de654,ae7291c0-0afb-4433-95b9-8f1e80054558,2024-09-03,253.04,paypal,completed
72c8e067-4891-437d-8235-94fa92c948df,90aa96c2-9067-4b93-b4a3-abcdbe13797a,2021-03-28,498.81,bank transfer,pending
443b586d-aa0b-4db1-8297-fa000779bd30,e43f31a1-ba86-4160-a680-0c63e7fe23fc,2023-04-26,48.4,bank transfer,failed
a2310c5a-6eba-4b7a-ab3f-c9b70302a56c,ec2b8853-b910-46d2-8bbd-e87f4dfa7cae,2021-01-08,272.98,bank transfer,completed
d9f7b435-0ed1-4643-824a-b1d5ffc41eda,9a064e55-c71a-49d0-863e-ad3b290393f5,2025-03-27,134.95,credit card,pending
2e4459d5-aa30-472e-8a8b-0981c692ee9f,8c7325a0-2d1b-4c9b-a194-90b15aa4262d,2021-12-01,110.85,credit card,failed
1826c98a-d7c5-4309-acf5-1bbd903f4bff,2c94b2f7-5a3e-48f5-9074-928cb24e45d3,2020-11-16,430.69,credit card,pending
ed90e946-593d-4f74-be29-d320ee500bb4,f3172c00-7628-463e-bce1-599ba0d209c4,2022-07-21,466.06,bank transfer,completed
fbb6b7af-51af-4f97-8f16-aec4668c3573,70cb47b2-00de-4717-a7cd-ece6c788bec5,2022-07-03,132.78,credit card,pending
6c64addd-4e2a-4ebf-8a8d-8c7cb10fe21a,98fca14e-5dfe-48b9-b08c-f6c3f3fe3dfb,2024-06-29,178.37,bank transfer,failed
7da48e43-b685-45f3-8bd2-918b8ad72ecb,bdd568eb-c133-4dcc-94b6-c73e6c948af4,2020-06-09,441.71,credit card,completed
70fbda2a-d913-416c-9dd6-56d7b2e00de6,53e70b6d-49e7-48b6-b019-756d3e75e6d2,2020-02-16,185.97,credit card,pending
e0740482-c43e-47d1-aa12-d47019cfc396,0f4f162f-fc0f-4844-8de4-3c2cfeff15c2,2020-07-10,320.06,paypal,pending
151a6c73-a9ce-4eca-807e-4718e34e02aa,220ee0c7-2d80-4a35-a142-b4f147fa4cff,2022-03-07,457.06,paypal,completed
bf8e0f75-76b8-4228-ae18-29d353580098,7a496aa0-6551-4fa3-9620-ce7d1fa07076,2022-04-30,391.11,paypal,pending
15274696-63e8-4dda-a0f0-68291c543918,d4bedf29-7dbc-47c4-9742-2d493e264f09,2021-11-20,13.76,credit card,failed
2391e095-f3ea-4e2f-8746-861d0410e618,60ee21ab-9a94-4fc0-abfd-1babfcdaca37,2022-07-03,184.78,bank transfer,pending
43c24841-d3cc-408e-9210-86eb0da9c246,e433775f-839b-45fd-aacd-ff30a366139e,2022-06-13,337.57,credit card,failed
36f13a19-a128-48b1-b9db-b5825a23e41a,745fad72-fc2e-4523-bf70-620d9c30160e,2021-05-04,196.43,bank transfer,pending
aa4a4e48-04ca-4eea-9436-6173526c8fe1,67b4bbb7-2b32-435f-8204-ae1fc32e8092,2020-09-15,357.08,bank transfer,pending
745b1755-146d-44e9-90e3-2f483c996c32,b3d251a6-45be-42d8-91dd-3efd58eaee2b,2021-02-05,304.48,paypal,completed
4031fa21-68c2-4100-8448-d198abde7a1c,8bf5ded8-4a41-427f-b071-c662632ab6af,2022-05-24,93.88,bank transfer,pending
9df4a159-732a-4196-8c10-7d23705bc4f7,63815c29-2dbc-469c-a0b2-a3a3c2ed97c8,2020-06-12,81.87,bank transfer,pending
44dd6430-16b8-43da-8de4-3f4e210e7935,638d417a-0a61-413a-ae86-ec815776b104,2023-07-31,85.43,paypal,failed
372c40d6-b4ae-497e-8a63-195894d4cb85,2bea141b-4cfd-4e2b-849a-2e174ee40cfc,2021-08-14,408.03,bank transfer,completed
43281e18-454b-400a-8ddb-d1c23aaa608c,4afcabbf-7096-4e0d-85b2-b6c1a65beb16,2024-12-03,153.62,paypal,completed
dd52a886-2e66-4027-ab18-daaeb6fb0f97,b54b40c0-d0cd-4634-84c4-28ad2a699f6d,2020-05-06,414.99,paypal,completed
210fa0ee-0f0b-4753-8aae-0198cbb5b68f,cbc6444c-aa37-498d-acd3-976fdd75f203,2020-10-29,387.61,credit card,completed
86638029-da0c-47de-9630-e5e2d0824c5b,f8a25219-7d80-4928-be4a-91d5287af084,2020-11-21,86.26,bank transfer,failed
22a29f58-f3af-4229-8023-25de416dfdcb,54749b9d-f860-4f6b-a789-aa0008571853,2020-03-18,301.53,paypal,failed
43c896ed-e91a-4ee0-9b65-25a8ce819d11,b0954f4e-d0df-45d7-bd47-757ff732a9da,2024-10-30,330.91,paypal,completed
02b99afb-8e77-44dd-ba62-1cea0c9bf257,ffc933ce-c235-418c-b1be-ecd22bcf931f,2023-08-07,7.92,credit card,pending
f9ef8a38-7d8d-4787-ac98-f5c6f87ca86e,f592f5ea-1a13-439e-b15b-24af6d21e5e6,2024-02-03,333.3,paypal,completed
124fe2e1-ba7a-4317-a53f-d534b1269c6b,033c00b9-ae39-4d8d-9fd2-ed20c8fe8cb7,2023-04-26,264.25,paypal,failed
9cd3c6db-f25c-4e1f-a383-88fb105dad09,ae7d9548-4f24-450f-bbd9-f3d6d39a383b,2024-03-01,273.94,bank transfer,failed
69cdca24-9077-46bf-90ff-58531565d52c,4b495ae4-41ba-420f-a27d-85643488a0e0,2022-03-28,78.13,paypal,failed
cb0301fe-2052-4a9d-b864-d7111d17ec82,c36e03a7-06d2-4d16-8d19-af8454103b01,2022-04-10,106.97,paypal,completed
aee6df0e-b962-461c-82c0-de07e8bddbc5,93ebc005-ed91-430e-8bce-34074264004c,2024-12-17,182.21,credit card,pending
a9997386-6d83-46a8-87dc-8af178c7f59a,5fdbe8ef-da45-4908-b1f9-03872ebfbeca,2024-02-03,491.05,credit card,pending
6bd5c53f-cb6d-4979-a23d-fedc54c479e9,3ed04204-89c1-4cb9-b7a0-e20cd7b28f9d,2023-10-24,366.97,paypal,pending
e9b790bd-6d74-43df-8930-b314407fbc0c,fb330899-c914-41c3-908e-05981d247d47,2020-12-03,308.3,bank transfer,pending
cecf4fd7-47e9-441b-a13c-857590ea1b8b,7c12e81e-300a-44ec-82d5-d27d08fcfff4,2025-03-24,255.83,credit card,failed
fb37cb0f-17de-4f5d-839e-72c8e9fc8da7,fdf61760-8acc-424c-bd88-2a445182c4b2,2022-02-08,52.13,credit card,completed
19aaf91e-d9db-41e8-9d6f-e0badea65e58,3595d64e-2957-4a30-b861-d5667393dc78,2021-02-21,258.26,credit card,completed
4adc0707-5016-449e-a9c5-82615ae89f0a,61d7d52d-8d6b-47b3-a741-6afb97cdd0c4,2023-08-02,282.35,credit card,completed
14802ae6-eda5-4377-ae2c-fd7d0afedbe9,53a89c13-5134-4196-9f18-54d629a80009,2024-01-17,424.7,bank transfer,failed
2147b301-ec4e-4836-8b0b-42383fa46272,fa7ba4a1-f78d-4892-aa46-78bedc969d0a,2020-06-09,325.94,paypal,failed
90240668-724d-4893-90b1-ce74ca44ef9e,59e66ab2-9b5a-47a5-a4bd-94f5aca39036,2024-04-23,12.73,credit card,pending
4290f691-00b4-4c17-b1f1-640c5d9fd517,1b70ad08-74e1-45f1-87d0-da90386bccaf,2022-08-14,73.3,paypal,completed
df97e7e5-4c70-4b4d-88fb-9293712d4ae3,bd064f95-8618-4ba6-b469-07f079e88525,2020-12-26,138.09,paypal,failed
610ea7eb-da36-4940-a197-c27b4af2c8b9,a9238f2c-a1c8-4f68-90d6-81b49332064e,2023-10-02,283.46,credit card,completed
17075040-dbfa-40c5-8dda-4086da88a896,82718a94-f659-4a27-9471-f7b366b568f0,2020-04-23,417.95,paypal,completed
52dbaab4-9779-4655-a504-d497ac593d76,41278a3f-82a2-4d22-86c4-6fae0921e996,2020-07-03,231.32,paypal,pending
3079a5e1-0f13-410b-ac86-62a11575f334,71923cc9-dbc9-452e-bcf2-7e825dbe397f,2024-11-18,428.78,bank transfer,completed
4e96804b-a71f-414e-b449-c2cac3eec713,c980bb58-d9e2-41cf-b07d-4e45427ede37,2020-05-08,220.34,paypal,completed
e9c6bb8d-9a7a-4a55-9a41-b4d03efc7b5c,6b0c9494-2c4e-4dcf-a6a1-840725d17641,2024-01-30,37.52,paypal,completed
37dade1f-cca2-4314-bbde-d27f44b21475,7d8fa9b2-a8f0-4e6e-9a39-d9279beb8f22,2023-06-15,282.69,bank transfer,pending
88eb708f-9238-43c6-94bd-3f8838373f4b,9c7fa404-29d5-4ae4-ba4c-1e18bc72abe8,2021-05-05,64.23,bank transfer,failed
f7465e06-e728-40cc-a812-cfd0e6bdbc9a,5760c034-eaeb-4973-8796-13ce513e7a0b,2022-08-29,352.29,bank transfer,failed
72c68f30-2e3e-4525-a717-77602c08bf26,c0f9d49d-3a70-43ca-a3ef-124c341f8658,2020-09-23,257.53,paypal,completed
0b1cdcfa-bb63-41da-be58-fd4f9b4600a3,39329e42-d712-4651-b4c2-e5b09422a45f,2020-10-28,445.0,bank transfer,pending
38d50e06-832d-41a7-a40e-f6739f310165,7b0f0591-e93c-4b21-b813-3dded858a699,2023-10-10,176.83,credit card,failed
d2a4ce85-4312-4ae5-82c2-59020a2efd90,36ac6bc6-f180-4828-b34c-0c0524f9c478,2025-02-14,251.52,paypal,completed
93201646-51b3-4279-8c77-3a030baffbd2,7a9f36a1-47ad-4100-903e-06974ecf793e,2021-08-31,400.49,credit card,failed
c69af92e-4927-4ccd-9711-9a7e2430f02a,953cc4b7-2f3a-4260-b078-6912c0608154,2021-06-11,395.54,bank transfer,pending
b65c1b2c-3031-45ff-9d0e-86ec60844aab,b1df80b1-a900-4403-872d-14d98fed20ec,2022-09-29,493.51,bank transfer,pending
b2f84386-adbb-434c-a67c-8cbc334d3b23,9da79e36-042b-4d97-8651-8e1ed87d3397,2021-12-03,451.44,bank transfer,pending
f18f1fd1-6bc5-4171-ae5a-e8ec7c3013ad,709fcaf9-7640-46da-860a-c5056c9fadb3,2024-07-28,175.24,bank transfer,completed
47e9060b-5c71-4309-bfb4-f1ae59365fbe,38817096-795b-4526-ba51-5c9be6450df6,2024-04-13,260.29,bank transfer,pending
c48b71f5-d5d5-4489-a4b7-3d5c8387565a,08fff154-946e-4a14-9518-ea0742796875,2022-11-03,87.68,paypal,failed
754137ff-25bd-46fd-b6de-a730fdf93bcd,e31336e9-f7e2-414d-9c57-1e2bf3543ace,2024-08-20,288.65,paypal,failed
f564b39c-e74d-44e7-91c3-a129109e5253,df3dac17-57a6-4dad-aa5f-5cbb8321a9dc,2020-11-16,373.29,credit card,pending
1d9a6de0-e534-4cc4-b340-ed4d28df4962,8a565810-0109-4b88-b69f-4484019e52d3,2021-12-07,62.91,credit card,completed
af81e5c4-1b5c-4641-96e9-89ad79e5bc54,9a595f18-c2ff-412d-9bf3-8a4cd4eb5d92,2022-01-31,351.44,paypal,pending
11223660-b65c-4703-807f-5478722197ac,4b23b5f0-1a27-4384-8fd3-b21cbe374902,2020-01-02,470.66,credit card,completed
8e85f538-8980-4496-8d61-5212db053b2f,0be51d76-942a-41ac-8639-a0361d197f3a,2024-09-11,404.89,credit card,failed
369ba192-25f3-41e9-99e0-958c24c04f5c,e0e797a0-f6d7-46cf-95c4-05a30b66230f,2021-12-13,182.59,credit card,failed
27e33ed6-cc02-4578-b8d5-df44b3db5fb6,124c675e-4ced-4aec-8502-bda619250035,2024-08-22,150.94,credit card,completed
62a2f8ee-bb8d-44bc-a20e-df405e7f66f1,18ee5159-e543-45c4-af40-37d824be16cc,2023-06-27,45.75,credit card,completed
61481387-d489-490b-af16-f3859f99d72e,e20d1d54-6305-49d7-a652-945bf0b3a0f8,2022-07-04,332.92,bank transfer,pending
f7d430ff-fb99-4476-b228-ad8b032bda7b,e6e72038-ff07-4cc5-be86-e66f408deb82,2021-10-29,409.56,paypal,pending
002990d0-8da4-4fb9-ab51-fc4dbdfe558f,acaf9180-8941-488c-bf9e-29d6b25cf75c,2022-06-02,424.2,paypal,pending
1bebf505-a6b1-49a7-8cd0-81f70d655ba1,bfe156b0-e83c-481e-802f-384ef90544af,2022-01-15,466.61,paypal,completed
34d91278-82d2-4e75-bd81-8634b5c7a538,7e49b938-c410-498d-8502-70e67270957a,2021-07-16,443.91,bank transfer,pending
61a69ec7-65e6-45ce-95f0-7775bfb6310e,5913785c-fd6f-4c9e-85f7-e0b45c217e67,2021-07-05,198.89,paypal,pending
8b09bbe2-cbe4-48fa-aec8-48884c39248b,056d5624-8205-4eb8-84dd-853ffeefdbcc,2023-08-06,34.96,credit card,pending
28ac7923-1ebe-43fc-b9b2-7b43ea5b85ed,d4bedf29-7dbc-47c4-9742-2d493e264f09,2020-10-15,61.1,bank transfer,completed
893fee7b-f32e-4d98-965a-137763270a63,93963c6c-f537-4888-8440-9339335fddc8,2020-11-04,137.72,credit card,completed
8a4da117-241b-40b0-ae89-d01a3f449faa,fb88e1d2-8f54-4da9-a0f2-3e51db0f8a67,2025-02-20,83.67,credit card,failed
d5938fb0-7ea8-4d13-9204-2f8812c1623a,c0dcb123-a6c3-46c9-a1bd-c9f3d15cdcde,2022-09-06,23.56,bank transfer,completed
c644c5fc-775e-41eb-8d89-a913bd1f1cac,866cd68e-f452-4628-a16c-ccc799f22c0a,2024-03-11,239.27,paypal,completed
854da895-e71f-4208-8837-07a91f9e1b50,a89496d7-3633-4347-bb58-fe91bfd93260,2024-07-01,351.06,bank transfer,completed
54c84714-7c28-4b75-ac48-2948ee880e40,2f68f8c0-fcc8-4e3b-ae5c-45589a52c937,2024-04-19,103.3,paypal,failed
b9070a1c-de0f-4f88-82e3-cf8fff0e3473,ae49d8a4-cabc-4cc8-b9be-76a0eed034c3,2021-02-03,68.03,credit card,pending
